path	status	rationale
adl/tools/test_demo_v0871_multi_agent_discussion.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_operator_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_provider_chatgpt.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_provider_http.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_provider_local_ollama.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_provider_mock.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_provider_parallel.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_real_multi_agent_discussion.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_review_tail_rows.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_runtime_rows.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_runtime_state.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0871_suite.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_deep_agents_comparative_proof.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_instinct_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_paper_sonata.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_phi_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_real_multi_agent_discussion.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v088_temporal_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_arxiv_manuscript_workflow.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_deep_agents_comparative_wave.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_five_agent_hey_jude.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_gemini_provider_harmony_roundtable.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_long_lived_stock_league.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0891_wp13_demo_integration.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_deep_agents_comparative_wave.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_gemini_in_the_loop.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_gemini_provider_harmony_and_economics.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_gemma4_issue_clerk.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_medium_article_writing.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_multi_agent_repo_code_review.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_proof_entrypoints.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v089_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0901_csm_observatory_operator_report.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0901_csm_observatory_static_console.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0901_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0902_arxiv_writer_field_test.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0902_multi_agent_repo_review_proof.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0902_paper_sonata_expansion.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0902_review_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0904_csm_observatory_governed_prototype.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v090_architecture_document_generation.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v090_codebuddy_review_showcase.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0911_five_agent_hey_jude_audio.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0912_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0913_quality_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0914_codex_only_complete_issue_workcell.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_demo_v0914_multi_agent_repo_review_serious_proof.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_diagram_author_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_documentation_specialist_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_editor_action.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_evidence_bundle_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_finding_to_issue_planner_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_first_proof_demo_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_first_proof_readiness_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_five_command_editor_truth.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_five_command_regression_suite.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_five_minute_html_game_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_five_minute_sprint_console_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_fix_git_main_sync_preserves_local_adl_cards.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_gap_analysis_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_generate_active_command_reference_scan.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_generate_tool_surface_registry.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_hosted_benchmark_hardening.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_install_adl_operational_skills.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_install_adl_pr_cycle_skill.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_issue_folding_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_issue_goal_terminal_state_truth.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_issue_splitter_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_issue_watcher_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_issue_lifecycle_shepherd_contract.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_medium_article_writer_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_merge_readiness_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_milestone_dashboard.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_module_navigability_report.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_multi_agent_repo_review_skill_suite_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_multi_agent_repo_review_specialist_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_multiagent_podcast_audio_policy.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_normalize_adl_cards.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_obsmem_handoff_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_owner_validation_lane.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_plan_multi_agent_workcell.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_planning_doc_editor_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_podcast_studio_v2_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_portable_contract_normalizer_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_cards_context_defaults.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_cards_primary_root.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_closeout_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_closing_linkage.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_create.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_delegate_cargo_fallback_liveness.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_delegate_exit_status.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_delegate_prefers_primary_checkout_binary.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_doctor_prefers_built_binary.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_finish_default_stage_root.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_finish_delegates_to_rust.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_finish_relative_card_paths.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_help_and_card_open.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_init.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_init_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_issue_version_inference.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_json_observability.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_locking.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_no_fetch_offline.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_ready_prefers_built_binary.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_run.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_run_ambiguity_policy.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_run_issue_mode.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_run_locked_cargo_fallback_refuses_cleanly.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_run_materializes_worktree_cards.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_small_binary_delegation.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_stack_manager_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_start_template_validation.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pr_start_worktree_safe.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_process_drift_regressions.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_product_report_writer_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_prompt_spec_lint.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_prompt_template_workflow_integration.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_prompt_templates_1_0_0.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_provider_demo_common.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_pvf_ci_release_policy.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_records_hygiene_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_redaction_and_evidence_auditor_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_refactoring_helper_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_release_ceremony.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_release_evidence_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_repo_architecture_review_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_repo_code_review_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_repo_dependency_review_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_repo_diagram_planner_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_repo_packet_builder_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_repo_review_contract.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_review_card_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_review_comment_triage_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_review_output_provenance.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_review_quality_evaluator_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_review_readiness_cleanup_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_review_to_test_planner_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_run_authoritative_coverage_lane.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_run_local_authoritative_coverage_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_run_pr_fast_test_lane.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_run_pvf_validation_lane.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_run_v0913_proof_validation_lane.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_select_validation_lanes.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_shell_wrapper_inventory.sh	local_only_utility	Focused validation helper for the shell wrapper inventory; proves inventory freshness and schema only.
adl/tools/test_skill_documentation_completeness.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_slow_proof_lane_contract.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_software_development_polis_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_sprint_conductor_helpers.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_structured_prompt_validation.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_summarize_ci_runtime.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_summarize_nextest_timings.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_sync_task_bundle_prompts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_test_generator_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_transition_dag_packet.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_use_case_writer_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_uts_benchmark_entrypoint_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_uts_benchmark_runner_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v086_demo_review_surface.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0904_contract_market_fixture_set.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0904_contract_market_runner.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0904_contract_market_summary.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0914_csdlc_evidence_bundle.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0914_merge_readiness_gate.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0914_obsmem_transition_memory.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0915_multi_agent_quality_comparison.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0915_openrouter_matrix.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0915_remote_gemma_watcher_probe.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0916_deepseek_suitability.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0916_unity_observatory_baseline.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_v0916_unity_observatory_contract.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_validate_structured_prompt_parallel.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_validation_inventory.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_validation_manager.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_validate_multi_agent_workcell_state.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_workflow_conductor_skill_contracts.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_workflow_guardrails.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_worktree_doctor.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_worktree_prune.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/test_wp17a_demo_follow_ons.sh	local_only_utility	Focused shell validation fixture; not an operator control-plane source of truth.
adl/tools/update_latest_reports.sh	local_only_utility	Setup, cleanup, archive, or report maintenance utility.
adl/tools/update_reports_index.sh	local_only_utility	Setup, cleanup, archive, or report maintenance utility.
adl/tools/v0871_demo_common.sh	local_only_utility	Demo entrypoint/helper; preserves reproducible demo behavior, not workflow authority.
adl/tools/validate_skill_frontmatter.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/validate_structured_prompt.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/validate_v086_control_path.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/validation_inventory.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/validation_manager.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/verify_repo_review_contract.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/verify_review_output_provenance.sh	local_only_utility	Check/validation helper; local proof utility, not a replacement control plane.
adl/tools/workflow_guardrails.sh	local_only_utility	Local operator/proof helper; status recorded to prevent accidental promotion into control-plane authority.
adl/tools/worktree_doctor.sh	local_only_utility	Local operator/proof helper; status recorded to prevent accidental promotion into control-plane authority.
adl/tools/worktree_prune.sh	local_only_utility	Local operator/proof helper; status recorded to prevent accidental promotion into control-plane authority.
